query-id	corpus-id	score
COMP_2_071	COMP2011_ch12_27	1
COMP_2_072	COMP2011_ch12_54	1
COMP_2_073	COMP2011_ch12_81	1
COMP_2_074	COMP2011_ch12_107	1
COMP_2_075	COMP2011_ch13_1	1
COMP_2_076	COMP2011_ch13_12	1
COMP_2_077	COMP2011_ch13_23	1
COMP_2_078	COMP2011_ch13_33	1
COMP_2_079	COMP2011_ch13_44	1
COMP_2_080	COMP2011_ch14_1	1
COMP_2_081	COMP2011_ch14_5	1
COMP_2_082	COMP2011_ch14_9	1
COMP_2_083	COMP2011_ch14_13	1
COMP_2_084	COMP2011_ch14_17	1
COMP_2_085	COMP2011_ch15_1	1
COMP_2_086	COMP2011_ch15_5	1
COMP_2_087	COMP2011_ch15_9	1
COMP_2_088	COMP2011_ch15_14	1
COMP_2_089	COMP2011_ch15_18	1
COMP_2_090	COMP2011_ch16_1	1
COMP_2_091	COMP2011_ch16_3	1
COMP_2_092	COMP2011_ch16_6	1
COMP_2_093	COMP2011_ch16_9	1
COMP_2_094	COMP2011_ch16_11	1
COMP_2_095	COMP2011_ch17_1	1
COMP_2_096	COMP2011_ch17_6	1
COMP_2_097	COMP2011_ch17_11	1
COMP_2_098	COMP2011_ch17_15	1
COMP_2_099	COMP2011_ch17_20	1
COMP_2_100	COMP2011_ch18_1	1
COMP_2_101	COMP2011_ch18_4	1
COMP_2_102	COMP2011_ch18_7	1
COMP_2_103	COMP2011_ch18_9	1
COMP_2_104	COMP2011_ch18_12	1
COMP_2_105	COMP2012_ch1_1	1
COMP_2_106	COMP2012_ch1_13	1
COMP_2_107	COMP2012_ch1_25	1
COMP_2_108	COMP2012_ch1_36	1
COMP_2_109	COMP2012_ch1_48	1
COMP_2_110	COMP2012_ch2_1	1
COMP_2_111	COMP2012_ch2_17	1
COMP_2_112	COMP2012_ch2_32	1
COMP_2_113	COMP2012_ch2_47	1
COMP_2_114	COMP2012_ch2_63	1
COMP_2_115	COMP2012_ch3_1	1
COMP_2_116	COMP2012_ch3_27	1
COMP_2_117	COMP2012_ch3_54	1
COMP_2_118	COMP2012_ch3_81	1
COMP_2_119	COMP2012_ch3_107	1
COMP_2_120	COMP2012_ch4_1	1
COMP_2_121	COMP2012_ch4_20	1
COMP_2_122	COMP2012_ch4_39	1
COMP_2_123	COMP2012_ch4_58	1
COMP_2_124	COMP2012_ch4_77	1
COMP_2_125	COMP2012_ch5_1	1
COMP_2_126	COMP2012_ch5_5	1
COMP_2_127	COMP2012_ch5_8	1
COMP_2_128	COMP2012_ch5_11	1
COMP_2_129	COMP2012_ch5_15	1
COMP_2_130	COMP2012_ch6_1	1
COMP_2_131	COMP2012_ch6_13	1
COMP_2_132	COMP2012_ch6_24	1
COMP_2_133	COMP2012_ch6_35	1
COMP_2_134	COMP2012_ch6_47	1
COMP_2_135	COMP2012_ch7_1	1
COMP_2_136	COMP2012_ch7_9	1
COMP_2_137	COMP2012_ch7_17	1
COMP_2_138	COMP2012_ch7_25	1
COMP_2_139	COMP2012_ch7_33	1
COMP_2_140	COMP2012_ch8_1	1
COMP_2_141	COMP2012_ch8_9	1
COMP_2_142	COMP2012_ch8_18	1
COMP_2_143	COMP2012_ch8_27	1
COMP_2_144	COMP2012_ch8_35	1
COMP_2_145	COMP2012_ch9_1	1
COMP_2_146	COMP2012_ch9_5	1
COMP_2_147	COMP2012_ch9_10	1
COMP_2_148	COMP2012_ch9_15	1
COMP_2_149	COMP2012_ch9_19	1
COMP_2_150	COMP2012_ch10_1	1
COMP_2_151	COMP2012_ch10_4	1
COMP_2_152	COMP2012_ch10_7	1
COMP_2_153	COMP2012_ch10_10	1
COMP_2_154	COMP2012_ch10_13	1
COMP_2_155	COMP2012_ch11_1	1
COMP_2_156	COMP2012_ch11_6	1
COMP_2_157	COMP2012_ch11_11	1
COMP_2_158	COMP2012_ch11_17	1
COMP_2_159	COMP2012_ch11_22	1
COMP_2_160	COMP2012_ch12_1	1
COMP_2_161	COMP2012_ch12_16	1
COMP_2_162	COMP2012_ch12_31	1
COMP_2_163	COMP2012_ch12_45	1
COMP_2_164	COMP2012_ch12_60	1
